δ,τ,r,CV,BCV,DRV,ACTUAL,MODEL
0.7,0.5,20.0,0.024300000000000002,0.06847222222222221,0.15143198617298587,0.5119499999999999,KNeighbors
0.7,0.5,20.0,0.040600000000000004,0.07375000000000001,0.2755842780409106,0.48301500000000014,DecisionTree
0.0,0.6,20.0,0.023000000000000003,0.05138888888888889,0.02250951759635134,0.018577,KNeighbors
0.0,0.6,20.0,0.04739999999999999,0.10368055555555557,0.047921247936417596,0.032108000000000005,DecisionTree
0.1,0.6,20.0,0.0252,0.05291666666666666,0.02711913306328873,0.023971,KNeighbors
0.1,0.6,20.0,0.0446,0.08013888888888887,0.05254331505690548,0.042486,DecisionTree
0.2,0.6,20.0,0.024,0.05659722222222222,0.029413670396215594,0.032678000000000006,KNeighbors
0.2,0.6,20.0,0.0458,0.08895833333333333,0.056186916000277295,0.094909,DecisionTree
0.3,0.6,20.0,0.024000000000000004,0.049513888888888885,0.03184302348101078,0.08174600000000001,KNeighbors
0.3,0.6,20.0,0.0499,0.0851388888888889,0.09641186823262399,0.09361599999999999,DecisionTree
0.4,0.6,20.0,0.027999999999999997,0.057847222222222223,0.059042136895982346,0.455051,KNeighbors
0.4,0.6,20.0,0.04460000000000001,0.09756944444444443,0.08509187549140934,0.24327,DecisionTree
0.5,0.6,20.0,0.024900000000000002,0.059583333333333335,0.07018636764792165,0.3479130000000001,KNeighbors
0.5,0.6,20.0,0.045599999999999995,0.0965277777777778,0.11010363593457416,0.470211,DecisionTree
0.6,0.6,20.0,0.025700000000000004,0.07027777777777779,0.11032528763191594,0.506271,KNeighbors
0.6,0.6,20.0,0.049300000000000004,0.09069444444444447,0.27519143186739164,0.44054599999999994,DecisionTree
0.7,0.6,20.0,0.0252,0.043541666666666666,0.22341677466171692,0.49833700000000003,KNeighbors
0.7,0.6,20.0,0.043199999999999995,0.0875,0.23342714813393864,0.4950129999999999,DecisionTree
0.0,0.7,20.0,0.0246,0.05444444444444445,0.02446911048790005,0.020104,KNeighbors
0.0,0.7,20.0,0.0416,0.10333333333333332,0.042686454671721094,0.04001299999999999,DecisionTree
0.1,0.7,20.0,0.0272,0.06777777777777778,0.02856788138657441,0.028804,KNeighbors
0.1,0.7,20.0,0.0454,0.0920138888888889,0.05051499517095246,0.045599,DecisionTree
0.2,0.7,20.0,0.0206,0.07055555555555555,0.025322286881264467,0.067562,KNeighbors
0.2,0.7,20.0,0.044000000000000004,0.09749999999999999,0.06227222976101273,0.061952999999999994,DecisionTree
0.3,0.7,20.0,0.023700000000000002,0.07187500000000001,0.040903374234525086,0.06729299999999999,KNeighbors
0.3,0.7,20.0,0.0482,0.09041666666666665,0.08486187291597797,0.17514300000000002,DecisionTree
0.4,0.7,20.0,0.026199999999999998,0.05631944444444444,0.053004387381578005,0.11423300000000002,KNeighbors
0.4,0.7,20.0,0.0434,0.08652777777777779,0.07829649716477825,0.32398999999999994,DecisionTree
0.5,0.7,20.0,0.025000000000000005,0.06506944444444444,0.08122655095024502,0.4108089999999999,KNeighbors
0.5,0.7,20.0,0.0463,0.08243055555555555,0.11646213926075441,0.41478000000000004,DecisionTree
0.6,0.7,20.0,0.0252,0.05951388888888888,0.11292532885258674,0.445101,KNeighbors
0.6,0.7,20.0,0.045599999999999995,0.08243055555555556,0.2560397011870818,0.498645,DecisionTree
0.7,0.7,20.0,0.025699999999999997,0.06979166666666667,0.10686897393150491,0.48943099999999995,KNeighbors
0.7,0.7,20.0,0.0433,0.08909722222222222,0.1904004483275327,0.4870770000000001,DecisionTree
0.0,0.8,20.0,0.025700000000000004,0.07993055555555556,0.022863624909676084,0.02496,KNeighbors
0.0,0.8,20.0,0.04850000000000001,0.08576388888888889,0.04685292619638687,0.043308,DecisionTree
0.1,0.8,20.0,0.0255,0.059444444444444446,0.02663613824244247,0.034369000000000004,KNeighbors
0.1,0.8,20.0,0.046400000000000004,0.09194444444444445,0.04699879262091156,0.056533,DecisionTree
0.2,0.8,20.0,0.030099999999999995,0.09305555555555554,0.04259480104951278,0.057069999999999996,KNeighbors
0.2,0.8,20.0,0.04390000000000001,0.08354166666666668,0.05040694340506431,0.09726699999999999,DecisionTree
0.3,0.8,20.0,0.026499999999999996,0.04729166666666666,0.04711172206918853,0.196363,KNeighbors
0.3,0.8,20.0,0.04750000000000001,0.08319444444444445,0.06031977615634518,0.23613100000000004,DecisionTree
0.4,0.8,20.0,0.026300000000000004,0.05451388888888889,0.05442582396978682,0.22944000000000003,KNeighbors
0.4,0.8,20.0,0.04910000000000001,0.07722222222222222,0.09320684577726836,0.31118,DecisionTree
0.5,0.8,20.0,0.022699999999999994,0.05847222222222221,0.0694511387014399,0.46168200000000004,KNeighbors
0.5,0.8,20.0,0.04330000000000001,0.07874999999999999,0.12173854657161261,0.35842299999999994,DecisionTree
0.6,0.8,20.0,0.026600000000000002,0.05076388888888889,0.10990668631424087,0.4662629999999999,KNeighbors
0.6,0.8,20.0,0.04420000000000001,0.0679861111111111,0.16349597899055301,0.47131099999999987,DecisionTree
0.7,0.8,20.0,0.026699999999999998,0.06354166666666668,0.19606806914526234,0.4608860000000001,KNeighbors
0.7,0.8,20.0,0.04780000000000001,0.08868055555555555,0.36917151809055776,0.49711500000000003,DecisionTree
0.0,0.9,20.0,0.0233,0.06333333333333334,0.021207048989683983,0.036173000000000004,KNeighbors
0.0,0.9,20.0,0.0461,0.08291666666666665,0.04874603812307291,0.055703,DecisionTree
0.1,0.9,20.0,0.02729999999999999,0.05708333333333334,0.028755899522430496,0.036925999999999994,KNeighbors
0.1,0.9,20.0,0.044300000000000006,0.075625,0.04558223317790776,0.064948,DecisionTree
0.2,0.9,20.0,0.023700000000000002,0.050069444444444444,0.030901433159058425,0.132208,KNeighbors
0.2,0.9,20.0,0.048200000000000014,0.08395833333333333,0.05445690068067778,0.100755,DecisionTree
0.3,0.9,20.0,0.027399999999999997,0.06215277777777776,0.05925762602603408,0.17356399999999997,KNeighbors
0.3,0.9,20.0,0.051100000000000007,0.1067361111111111,0.07361227355730571,0.220809,DecisionTree
0.4,0.9,20.0,0.0236,0.04736111111111111,0.044247466066992765,0.33016100000000004,KNeighbors
0.4,0.9,20.0,0.043800000000000006,0.08576388888888889,0.08206327015064999,0.24805900000000006,DecisionTree
0.5,0.9,20.0,0.025,0.06861111111111111,0.04994451313006916,0.45514299999999996,KNeighbors
0.5,0.9,20.0,0.046400000000000004,0.07743055555555554,0.17393043221035998,0.393003,DecisionTree
0.6,0.9,20.0,0.0243,0.06277777777777777,0.08836220829496297,0.333169,KNeighbors
0.6,0.9,20.0,0.04780000000000001,0.09444444444444446,0.24183980789972226,0.49222600000000005,DecisionTree
0.7,0.9,20.0,0.027200000000000002,0.06055555555555556,0.19427748759947136,0.4913949999999999,KNeighbors
0.7,0.9,20.0,0.0449,0.10270833333333335,0.41229148987826775,0.47398199999999996,DecisionTree
